"hydroid","Well","Date","Value","Parameter","varkey"
"60423","WD FROM SP HOLLOW RES","2010/12/01","151.8","Monthly withdrawal in millions of gallons","wd_mgm"
"60423","WD FROM SP HOLLOW RES","2010/11/01","165.8","Monthly withdrawal in millions of gallons","wd_mgm"
"60423","WD FROM SP HOLLOW RES","2010/11/01","5.52666666666667","Water withdrawal in Million gallons Per Day","wl_mgd"
"60423","WD FROM SP HOLLOW RES","2010/10/01","5.29677419354839","Water withdrawal in Million gallons Per Day","wl_mgd"
"60423","WD FROM SP HOLLOW RES","2010/10/01","164.2","Monthly withdrawal in millions of gallons","wd_mgm"
"60423","WD FROM SP HOLLOW RES","2010/09/01","176.3","Monthly withdrawal in millions of gallons","wd_mgm"
"60423","WD FROM SP HOLLOW RES","2010/09/01","5.87666666666667","Water withdrawal in Million gallons Per Day","wl_mgd"
"60423","WD FROM SP HOLLOW RES","2010/08/01","5.64516129032258","Water withdrawal in Million gallons Per Day","wl_mgd"
"60423","WD FROM SP HOLLOW RES","2010/08/01","175","Monthly withdrawal in millions of gallons","wd_mgm"
"60423","WD FROM SP HOLLOW RES","2010/07/01","6.41290322580645","Water withdrawal in Million gallons Per Day","wl_mgd"
"60423","WD FROM SP HOLLOW RES","2010/07/01","198.8","Monthly withdrawal in millions of gallons","wd_mgm"
"60423","WD FROM SP HOLLOW RES","2010/06/01","6.19","Water withdrawal in Million gallons Per Day","wl_mgd"
"60423","WD FROM SP HOLLOW RES","2010/06/01","185.7","Monthly withdrawal in millions of gallons","wd_mgm"
"60423","WD FROM SP HOLLOW RES","2010/05/01","5.78387096774194","Water withdrawal in Million gallons Per Day","wl_mgd"
"60423","WD FROM SP HOLLOW RES","2010/05/01","179.3","Monthly withdrawal in millions of gallons","wd_mgm"
"60423","WD FROM SP HOLLOW RES","2010/04/01","5.30333333333333","Water withdrawal in Million gallons Per Day","wl_mgd"
"60423","WD FROM SP HOLLOW RES","2010/04/01","159.1","Monthly withdrawal in millions of gallons","wd_mgm"
"60423","WD FROM SP HOLLOW RES","2010/03/01","4.98064516129032","Water withdrawal in Million gallons Per Day","wl_mgd"
"60423","WD FROM SP HOLLOW RES","2010/03/01","154.4","Monthly withdrawal in millions of gallons","wd_mgm"
"60423","WD FROM SP HOLLOW RES","2010/02/01","137.7","Monthly withdrawal in millions of gallons","wd_mgm"
"60423","WD FROM SP HOLLOW RES","2010/02/01","4.91785714285714","Water withdrawal in Million gallons Per Day","wl_mgd"
"60423","WD FROM SP HOLLOW RES","2010/01/01","2,007.6","Withdrawal in MGY","wd_mgy"
"60423","WD FROM SP HOLLOW RES","2010/01/01","159.5","Monthly withdrawal in millions of gallons","wd_mgm"
"60423","WD FROM SP HOLLOW RES","2010/01/01","5.14516129032258","Water withdrawal in Million gallons Per Day","wl_mgd"
"60423","WD FROM SP HOLLOW RES","2009/12/01","5.25296774193548","Water withdrawal in Million gallons Per Day","wl_mgd"
"60423","WD FROM SP HOLLOW RES","2009/12/01","162.842","Monthly withdrawal in millions of gallons","wd_mgm"
"60423","WD FROM SP HOLLOW RES","2009/11/01","5.3866","Water withdrawal in Million gallons Per Day","wl_mgd"
"60423","WD FROM SP HOLLOW RES","2009/11/01","161.598","Monthly withdrawal in millions of gallons","wd_mgm"
"60423","WD FROM SP HOLLOW RES","2009/10/01","157.781","Monthly withdrawal in millions of gallons","wd_mgm"
"60423","WD FROM SP HOLLOW RES","2009/10/01","5.08970967741936","Water withdrawal in Million gallons Per Day","wl_mgd"
"60423","WD FROM SP HOLLOW RES","2009/09/01","152.066","Monthly withdrawal in millions of gallons","wd_mgm"
"60423","WD FROM SP HOLLOW RES","2009/09/01","5.06886666666667","Water withdrawal in Million gallons Per Day","wl_mgd"
"60423","WD FROM SP HOLLOW RES","2009/08/01","5.40890322580645","Water withdrawal in Million gallons Per Day","wl_mgd"
"60423","WD FROM SP HOLLOW RES","2009/08/01","167.676","Monthly withdrawal in millions of gallons","wd_mgm"
"60423","WD FROM SP HOLLOW RES","2009/07/01","171.866","Monthly withdrawal in millions of gallons","wd_mgm"
"60423","WD FROM SP HOLLOW RES","2009/07/01","5.54406451612903","Water withdrawal in Million gallons Per Day","wl_mgd"
"60423","WD FROM SP HOLLOW RES","2009/06/01","5.24446666666667","Water withdrawal in Million gallons Per Day","wl_mgd"
"60423","WD FROM SP HOLLOW RES","2009/06/01","157.334","Monthly withdrawal in millions of gallons","wd_mgm"
"60423","WD FROM SP HOLLOW RES","2009/05/01","4.26687096774194","Water withdrawal in Million gallons Per Day","wl_mgd"
"60423","WD FROM SP HOLLOW RES","2009/05/01","132.273","Monthly withdrawal in millions of gallons","wd_mgm"
"60423","WD FROM SP HOLLOW RES","2009/04/01","137.548","Monthly withdrawal in millions of gallons","wd_mgm"
"60423","WD FROM SP HOLLOW RES","2009/04/01","4.58493333333333","Water withdrawal in Million gallons Per Day","wl_mgd"
"60423","WD FROM SP HOLLOW RES","2009/03/01","4.86587096774194","Water withdrawal in Million gallons Per Day","wl_mgd"
"60423","WD FROM SP HOLLOW RES","2009/03/01","150.842","Monthly withdrawal in millions of gallons","wd_mgm"
"60423","WD FROM SP HOLLOW RES","2009/02/01","125.906","Monthly withdrawal in millions of gallons","wd_mgm"
"60423","WD FROM SP HOLLOW RES","2009/02/01","4.49664285714286","Water withdrawal in Million gallons Per Day","wl_mgd"
"60423","WD FROM SP HOLLOW RES","2009/01/01","4.26441935483871","Water withdrawal in Million gallons Per Day","wl_mgd"
"60423","WD FROM SP HOLLOW RES","2009/01/01","132.197","Monthly withdrawal in millions of gallons","wd_mgm"
"60423","WD FROM SP HOLLOW RES","2009/01/01","1,809.929","Withdrawal in MGY","wd_mgy"
"60423","WD FROM SP HOLLOW RES","2008/12/01","133.015","Monthly withdrawal in millions of gallons","wd_mgm"
"60423","WD FROM SP HOLLOW RES","2008/12/01","4.2908064516129","Water withdrawal in Million gallons Per Day","wl_mgd"
"60423","WD FROM SP HOLLOW RES","2008/11/01","129.4","Monthly withdrawal in millions of gallons","wd_mgm"
"60423","WD FROM SP HOLLOW RES","2008/11/01","4.31333333333333","Water withdrawal in Million gallons Per Day","wl_mgd"
"60423","WD FROM SP HOLLOW RES","2008/10/01","5.54445161290323","Water withdrawal in Million gallons Per Day","wl_mgd"
"60423","WD FROM SP HOLLOW RES","2008/10/01","171.878","Monthly withdrawal in millions of gallons","wd_mgm"
"60423","WD FROM SP HOLLOW RES","2008/09/01","175.201","Monthly withdrawal in millions of gallons","wd_mgm"
"60423","WD FROM SP HOLLOW RES","2008/09/01","5.84003333333333","Water withdrawal in Million gallons Per Day","wl_mgd"
"60423","WD FROM SP HOLLOW RES","2008/08/01","8.642","Water withdrawal in Million gallons Per Day","wl_mgd"
"60423","WD FROM SP HOLLOW RES","2008/08/01","267.902","Monthly withdrawal in millions of gallons","wd_mgm"
"60423","WD FROM SP HOLLOW RES","2008/07/01","267.206","Monthly withdrawal in millions of gallons","wd_mgm"
"60423","WD FROM SP HOLLOW RES","2008/07/01","8.61954838709677","Water withdrawal in Million gallons Per Day","wl_mgd"
"60423","WD FROM SP HOLLOW RES","2008/06/01","9.14193333333333","Water withdrawal in Million gallons Per Day","wl_mgd"
"60423","WD FROM SP HOLLOW RES","2008/06/01","274.258","Monthly withdrawal in millions of gallons","wd_mgm"
"60423","WD FROM SP HOLLOW RES","2008/05/01","278.591","Monthly withdrawal in millions of gallons","wd_mgm"
"60423","WD FROM SP HOLLOW RES","2008/05/01","8.9868064516129","Water withdrawal in Million gallons Per Day","wl_mgd"
"60423","WD FROM SP HOLLOW RES","2008/04/01","8.06686666666667","Water withdrawal in Million gallons Per Day","wl_mgd"
"60423","WD FROM SP HOLLOW RES","2008/04/01","242.006","Monthly withdrawal in millions of gallons","wd_mgm"
"60423","WD FROM SP HOLLOW RES","2008/03/01","7.31545161290323","Water withdrawal in Million gallons Per Day","wl_mgd"
"60423","WD FROM SP HOLLOW RES","2008/03/01","226.779","Monthly withdrawal in millions of gallons","wd_mgm"
"60423","WD FROM SP HOLLOW RES","2008/02/01","7.28703448275862","Water withdrawal in Million gallons Per Day","wl_mgd"
"60423","WD FROM SP HOLLOW RES","2008/02/01","211.324","Monthly withdrawal in millions of gallons","wd_mgm"
"60423","WD FROM SP HOLLOW RES","2008/01/01","221.281","Monthly withdrawal in millions of gallons","wd_mgm"
"60423","WD FROM SP HOLLOW RES","2008/01/01","2,598.841","Withdrawal in MGY","wd_mgy"
"60423","WD FROM SP HOLLOW RES","2008/01/01","7.13809677419355","Water withdrawal in Million gallons Per Day","wl_mgd"
"60423","WD FROM SP HOLLOW RES","2007/12/01","5.72045161290323","Water withdrawal in Million gallons Per Day","wl_mgd"
"60423","WD FROM SP HOLLOW RES","2007/12/01","177.334","Monthly withdrawal in millions of gallons","wd_mgm"
"60423","WD FROM SP HOLLOW RES","2007/11/01","152.707","Monthly withdrawal in millions of gallons","wd_mgm"
"60423","WD FROM SP HOLLOW RES","2007/11/01","5.09023333333333","Water withdrawal in Million gallons Per Day","wl_mgd"
"60423","WD FROM SP HOLLOW RES","2007/10/01","150.596","Monthly withdrawal in millions of gallons","wd_mgm"
"60423","WD FROM SP HOLLOW RES","2007/10/01","4.85793548387097","Water withdrawal in Million gallons Per Day","wl_mgd"
"60423","WD FROM SP HOLLOW RES","2007/09/01","5.43656666666667","Water withdrawal in Million gallons Per Day","wl_mgd"
"60423","WD FROM SP HOLLOW RES","2007/09/01","163.097","Monthly withdrawal in millions of gallons","wd_mgm"
"60423","WD FROM SP HOLLOW RES","2007/08/01","200.99","Monthly withdrawal in millions of gallons","wd_mgm"
"60423","WD FROM SP HOLLOW RES","2007/08/01","6.48354838709677","Water withdrawal in Million gallons Per Day","wl_mgd"
"60423","WD FROM SP HOLLOW RES","2007/07/01","200.291","Monthly withdrawal in millions of gallons","wd_mgm"
"60423","WD FROM SP HOLLOW RES","2007/07/01","6.461","Water withdrawal in Million gallons Per Day","wl_mgd"
"60423","WD FROM SP HOLLOW RES","2007/06/01","6.47243333333333","Water withdrawal in Million gallons Per Day","wl_mgd"
"60423","WD FROM SP HOLLOW RES","2007/06/01","194.173","Monthly withdrawal in millions of gallons","wd_mgm"
"60423","WD FROM SP HOLLOW RES","2007/05/01","6.06335483870968","Water withdrawal in Million gallons Per Day","wl_mgd"
"60423","WD FROM SP HOLLOW RES","2007/05/01","187.964","Monthly withdrawal in millions of gallons","wd_mgm"
"60423","WD FROM SP HOLLOW RES","2007/04/01","5.1553","Water withdrawal in Million gallons Per Day","wl_mgd"
"60423","WD FROM SP HOLLOW RES","2007/04/01","154.659","Monthly withdrawal in millions of gallons","wd_mgm"
"60423","WD FROM SP HOLLOW RES","2007/03/01","160.127","Monthly withdrawal in millions of gallons","wd_mgm"
"60423","WD FROM SP HOLLOW RES","2007/03/01","5.16538709677419","Water withdrawal in Million gallons Per Day","wl_mgd"
"60423","WD FROM SP HOLLOW RES","2007/02/01","147.37","Monthly withdrawal in millions of gallons","wd_mgm"
"60423","WD FROM SP HOLLOW RES","2007/02/01","5.26321428571429","Water withdrawal in Million gallons Per Day","wl_mgd"
"60423","WD FROM SP HOLLOW RES","2007/01/01","5.3291935483871","Water withdrawal in Million gallons Per Day","wl_mgd"
"60423","WD FROM SP HOLLOW RES","2007/01/01","2,054.513","Withdrawal in MGY","wd_mgy"
"60423","WD FROM SP HOLLOW RES","2007/01/01","165.205","Monthly withdrawal in millions of gallons","wd_mgm"
"60423","WD FROM SP HOLLOW RES","2006/12/01","171.343","Monthly withdrawal in millions of gallons","wd_mgm"
"60423","WD FROM SP HOLLOW RES","2006/12/01","5.5271935483871","Water withdrawal in Million gallons Per Day","wl_mgd"
"60423","WD FROM SP HOLLOW RES","2006/11/01","174.774","Monthly withdrawal in millions of gallons","wd_mgm"
"60423","WD FROM SP HOLLOW RES","2006/11/01","5.8258","Water withdrawal in Million gallons Per Day","wl_mgd"
"60423","WD FROM SP HOLLOW RES","2006/10/01","184.314","Monthly withdrawal in millions of gallons","wd_mgm"
"60423","WD FROM SP HOLLOW RES","2006/10/01","5.94561290322581","Water withdrawal in Million gallons Per Day","wl_mgd"
"60423","WD FROM SP HOLLOW RES","2006/09/01","6.10776666666667","Water withdrawal in Million gallons Per Day","wl_mgd"
"60423","WD FROM SP HOLLOW RES","2006/09/01","183.233","Monthly withdrawal in millions of gallons","wd_mgm"
"60423","WD FROM SP HOLLOW RES","2006/08/01","227.255","Monthly withdrawal in millions of gallons","wd_mgm"
"60423","WD FROM SP HOLLOW RES","2006/08/01","7.3308064516129","Water withdrawal in Million gallons Per Day","wl_mgd"
"60423","WD FROM SP HOLLOW RES","2006/07/01","194.834","Monthly withdrawal in millions of gallons","wd_mgm"
"60423","WD FROM SP HOLLOW RES","2006/07/01","6.28496774193548","Water withdrawal in Million gallons Per Day","wl_mgd"
"60423","WD FROM SP HOLLOW RES","2006/06/01","192.418","Monthly withdrawal in millions of gallons","wd_mgm"
"60423","WD FROM SP HOLLOW RES","2006/06/01","6.41393333333333","Water withdrawal in Million gallons Per Day","wl_mgd"
"60423","WD FROM SP HOLLOW RES","2006/05/01","6.27358064516129","Water withdrawal in Million gallons Per Day","wl_mgd"
"60423","WD FROM SP HOLLOW RES","2006/05/01","194.481","Monthly withdrawal in millions of gallons","wd_mgm"
"60423","WD FROM SP HOLLOW RES","2006/04/01","6.33286666666667","Water withdrawal in Million gallons Per Day","wl_mgd"
"60423","WD FROM SP HOLLOW RES","2006/04/01","189.986","Monthly withdrawal in millions of gallons","wd_mgm"
"60423","WD FROM SP HOLLOW RES","2006/03/01","196.709","Monthly withdrawal in millions of gallons","wd_mgm"
"60423","WD FROM SP HOLLOW RES","2006/03/01","6.34545161290323","Water withdrawal in Million gallons Per Day","wl_mgd"
"60423","WD FROM SP HOLLOW RES","2006/02/01","179.62","Monthly withdrawal in millions of gallons","wd_mgm"
"60423","WD FROM SP HOLLOW RES","2006/02/01","6.415","Water withdrawal in Million gallons Per Day","wl_mgd"
"60423","WD FROM SP HOLLOW RES","2006/01/01","203.162","Monthly withdrawal in millions of gallons","wd_mgm"
"60423","WD FROM SP HOLLOW RES","2006/01/01","2,292.129","Withdrawal in MGY","wd_mgy"
"60423","WD FROM SP HOLLOW RES","2006/01/01","6.55361290322581","Water withdrawal in Million gallons Per Day","wl_mgd"
"60423","WD FROM SP HOLLOW RES","2005/12/01","6.4808064516129","Water withdrawal in Million gallons Per Day","wl_mgd"
"60423","WD FROM SP HOLLOW RES","2005/12/01","200.905","Monthly withdrawal in millions of gallons","wd_mgm"
"60423","WD FROM SP HOLLOW RES","2005/11/01","188.901","Monthly withdrawal in millions of gallons","wd_mgm"
"60423","WD FROM SP HOLLOW RES","2005/11/01","6.2967","Water withdrawal in Million gallons Per Day","wl_mgd"
"60423","WD FROM SP HOLLOW RES","2005/10/01","195.54","Monthly withdrawal in millions of gallons","wd_mgm"
"60423","WD FROM SP HOLLOW RES","2005/10/01","6.30774193548387","Water withdrawal in Million gallons Per Day","wl_mgd"
"60423","WD FROM SP HOLLOW RES","2005/09/01","7.04056666666667","Water withdrawal in Million gallons Per Day","wl_mgd"
"60423","WD FROM SP HOLLOW RES","2005/09/01","211.217","Monthly withdrawal in millions of gallons","wd_mgm"
"60423","WD FROM SP HOLLOW RES","2005/08/01","6.77254838709677","Water withdrawal in Million gallons Per Day","wl_mgd"
"60423","WD FROM SP HOLLOW RES","2005/08/01","209.949","Monthly withdrawal in millions of gallons","wd_mgm"
"60423","WD FROM SP HOLLOW RES","2005/07/01","6.44974193548387","Water withdrawal in Million gallons Per Day","wl_mgd"
"60423","WD FROM SP HOLLOW RES","2005/07/01","199.942","Monthly withdrawal in millions of gallons","wd_mgm"
"60423","WD FROM SP HOLLOW RES","2005/06/01","6.23663333333333","Water withdrawal in Million gallons Per Day","wl_mgd"
"60423","WD FROM SP HOLLOW RES","2005/06/01","187.099","Monthly withdrawal in millions of gallons","wd_mgm"
"60423","WD FROM SP HOLLOW RES","2005/05/01","194.747","Monthly withdrawal in millions of gallons","wd_mgm"
"60423","WD FROM SP HOLLOW RES","2005/05/01","6.28216129032258","Water withdrawal in Million gallons Per Day","wl_mgd"
"60423","WD FROM SP HOLLOW RES","2005/04/01","6.09073333333333","Water withdrawal in Million gallons Per Day","wl_mgd"
"60423","WD FROM SP HOLLOW RES","2005/04/01","182.722","Monthly withdrawal in millions of gallons","wd_mgm"
"60423","WD FROM SP HOLLOW RES","2005/03/01","188.714","Monthly withdrawal in millions of gallons","wd_mgm"
"60423","WD FROM SP HOLLOW RES","2005/03/01","6.08754838709677","Water withdrawal in Million gallons Per Day","wl_mgd"
"60423","WD FROM SP HOLLOW RES","2005/02/01","5.98878571428571","Water withdrawal in Million gallons Per Day","wl_mgd"
"60423","WD FROM SP HOLLOW RES","2005/02/01","167.686","Monthly withdrawal in millions of gallons","wd_mgm"
"60423","WD FROM SP HOLLOW RES","2005/01/01","6.31564516129032","Water withdrawal in Million gallons Per Day","wl_mgd"
"60423","WD FROM SP HOLLOW RES","2005/01/01","2,323.207","Withdrawal in MGY","wd_mgy"
"60423","WD FROM SP HOLLOW RES","2005/01/01","195.785","Monthly withdrawal in millions of gallons","wd_mgm"
"60423","WD FROM SP HOLLOW RES","2004/12/01","6.49354838709677","Water withdrawal in Million gallons Per Day","wl_mgd"
"60423","WD FROM SP HOLLOW RES","2004/12/01","201.3","Monthly withdrawal in millions of gallons","wd_mgm"
"60423","WD FROM SP HOLLOW RES","2004/11/01","188.9","Monthly withdrawal in millions of gallons","wd_mgm"
"60423","WD FROM SP HOLLOW RES","2004/11/01","6.29666666666667","Water withdrawal in Million gallons Per Day","wl_mgd"
"60423","WD FROM SP HOLLOW RES","2004/10/01","6.45161290322581","Water withdrawal in Million gallons Per Day","wl_mgd"
"60423","WD FROM SP HOLLOW RES","2004/10/01","200","Monthly withdrawal in millions of gallons","wd_mgm"
"60423","WD FROM SP HOLLOW RES","2004/09/01","6.43666666666667","Water withdrawal in Million gallons Per Day","wl_mgd"
"60423","WD FROM SP HOLLOW RES","2004/09/01","193.1","Monthly withdrawal in millions of gallons","wd_mgm"
"60423","WD FROM SP HOLLOW RES","2004/08/01","6.3741935483871","Water withdrawal in Million gallons Per Day","wl_mgd"
"60423","WD FROM SP HOLLOW RES","2004/08/01","197.6","Monthly withdrawal in millions of gallons","wd_mgm"
"60423","WD FROM SP HOLLOW RES","2004/07/01","197","Monthly withdrawal in millions of gallons","wd_mgm"
"60423","WD FROM SP HOLLOW RES","2004/07/01","6.35483870967742","Water withdrawal in Million gallons Per Day","wl_mgd"
"60423","WD FROM SP HOLLOW RES","2004/06/01","190.5","Monthly withdrawal in millions of gallons","wd_mgm"
"60423","WD FROM SP HOLLOW RES","2004/06/01","6.35","Water withdrawal in Million gallons Per Day","wl_mgd"
"60423","WD FROM SP HOLLOW RES","2004/05/01","205.2","Monthly withdrawal in millions of gallons","wd_mgm"
"60423","WD FROM SP HOLLOW RES","2004/05/01","6.61935483870968","Water withdrawal in Million gallons Per Day","wl_mgd"
"60423","WD FROM SP HOLLOW RES","2004/04/01","188","Monthly withdrawal in millions of gallons","wd_mgm"
"60423","WD FROM SP HOLLOW RES","2004/04/01","6.26666666666667","Water withdrawal in Million gallons Per Day","wl_mgd"
"60423","WD FROM SP HOLLOW RES","2004/03/01","185","Monthly withdrawal in millions of gallons","wd_mgm"
"60423","WD FROM SP HOLLOW RES","2004/03/01","5.96774193548387","Water withdrawal in Million gallons Per Day","wl_mgd"
"60423","WD FROM SP HOLLOW RES","2004/02/01","5.28965517241379","Water withdrawal in Million gallons Per Day","wl_mgd"
"60423","WD FROM SP HOLLOW RES","2004/02/01","153.4","Monthly withdrawal in millions of gallons","wd_mgm"
"60423","WD FROM SP HOLLOW RES","2004/01/01","2,252.3","Withdrawal in MGY","wd_mgy"
"60423","WD FROM SP HOLLOW RES","2004/01/01","152.3","Monthly withdrawal in millions of gallons","wd_mgm"
"60423","WD FROM SP HOLLOW RES","2004/01/01","4.91290322580645","Water withdrawal in Million gallons Per Day","wl_mgd"
"60423","WD FROM SP HOLLOW RES","2003/12/01","176.2","Monthly withdrawal in millions of gallons","wd_mgm"
"60423","WD FROM SP HOLLOW RES","2003/12/01","5.68387096774194","Water withdrawal in Million gallons Per Day","wl_mgd"
"60423","WD FROM SP HOLLOW RES","2003/11/01","182.9","Monthly withdrawal in millions of gallons","wd_mgm"
"60423","WD FROM SP HOLLOW RES","2003/11/01","6.09666666666667","Water withdrawal in Million gallons Per Day","wl_mgd"
"60423","WD FROM SP HOLLOW RES","2003/10/01","182.7","Monthly withdrawal in millions of gallons","wd_mgm"
"60423","WD FROM SP HOLLOW RES","2003/10/01","5.89354838709677","Water withdrawal in Million gallons Per Day","wl_mgd"
"60423","WD FROM SP HOLLOW RES","2003/09/01","5.61333333333333","Water withdrawal in Million gallons Per Day","wl_mgd"
"60423","WD FROM SP HOLLOW RES","2003/09/01","168.4","Monthly withdrawal in millions of gallons","wd_mgm"
"60423","WD FROM SP HOLLOW RES","2003/08/01","166","Monthly withdrawal in millions of gallons","wd_mgm"
"60423","WD FROM SP HOLLOW RES","2003/08/01","5.35483870967742","Water withdrawal in Million gallons Per Day","wl_mgd"
"60423","WD FROM SP HOLLOW RES","2003/07/01","179.8","Monthly withdrawal in millions of gallons","wd_mgm"
"60423","WD FROM SP HOLLOW RES","2003/07/01","5.8","Water withdrawal in Million gallons Per Day","wl_mgd"
