"hydroid","Well","Date","Value","Parameter","varkey"
"60423","WD FROM SP HOLLOW RES","2003/06/01","172.1","Monthly withdrawal in millions of gallons","wd_mgm"
"60423","WD FROM SP HOLLOW RES","2003/06/01","5.73666666666667","Water withdrawal in Million gallons Per Day","wl_mgd"
"60423","WD FROM SP HOLLOW RES","2003/05/01","4.68064516129032","Water withdrawal in Million gallons Per Day","wl_mgd"
"60423","WD FROM SP HOLLOW RES","2003/05/01","145.1","Monthly withdrawal in millions of gallons","wd_mgm"
"60423","WD FROM SP HOLLOW RES","2003/04/01","4.77666666666667","Water withdrawal in Million gallons Per Day","wl_mgd"
"60423","WD FROM SP HOLLOW RES","2003/04/01","143.3","Monthly withdrawal in millions of gallons","wd_mgm"
"60423","WD FROM SP HOLLOW RES","2003/03/01","151.9","Monthly withdrawal in millions of gallons","wd_mgm"
"60423","WD FROM SP HOLLOW RES","2003/03/01","4.9","Water withdrawal in Million gallons Per Day","wl_mgd"
"60423","WD FROM SP HOLLOW RES","2003/02/01","143.5","Monthly withdrawal in millions of gallons","wd_mgm"
"60423","WD FROM SP HOLLOW RES","2003/02/01","5.125","Water withdrawal in Million gallons Per Day","wl_mgd"
"60423","WD FROM SP HOLLOW RES","2003/01/01","5.5258064516129","Water withdrawal in Million gallons Per Day","wl_mgd"
"60423","WD FROM SP HOLLOW RES","2003/01/01","1,983.2","Withdrawal in MGY","wd_mgy"
"60423","WD FROM SP HOLLOW RES","2003/01/01","171.3","Monthly withdrawal in millions of gallons","wd_mgm"
"60423","WD FROM SP HOLLOW RES","2002/12/01","165.2","Monthly withdrawal in millions of gallons","wd_mgm"
"60423","WD FROM SP HOLLOW RES","2002/12/01","5.32903225806452","Water withdrawal in Million gallons Per Day","wl_mgd"
"60423","WD FROM SP HOLLOW RES","2002/11/01","158.3","Monthly withdrawal in millions of gallons","wd_mgm"
"60423","WD FROM SP HOLLOW RES","2002/11/01","5.27666666666667","Water withdrawal in Million gallons Per Day","wl_mgd"
"60423","WD FROM SP HOLLOW RES","2002/10/01","193.2","Monthly withdrawal in millions of gallons","wd_mgm"
"60423","WD FROM SP HOLLOW RES","2002/10/01","6.23225806451613","Water withdrawal in Million gallons Per Day","wl_mgd"
"60423","WD FROM SP HOLLOW RES","2002/09/01","184.1","Monthly withdrawal in millions of gallons","wd_mgm"
"60423","WD FROM SP HOLLOW RES","2002/09/01","6.13666666666667","Water withdrawal in Million gallons Per Day","wl_mgd"
"60423","WD FROM SP HOLLOW RES","2002/08/01","5.48387096774194","Water withdrawal in Million gallons Per Day","wl_mgd"
"60423","WD FROM SP HOLLOW RES","2002/08/01","170","Monthly withdrawal in millions of gallons","wd_mgm"
"60423","WD FROM SP HOLLOW RES","2002/07/01","6.1258064516129","Water withdrawal in Million gallons Per Day","wl_mgd"
"60423","WD FROM SP HOLLOW RES","2002/07/01","189.9","Monthly withdrawal in millions of gallons","wd_mgm"
"60423","WD FROM SP HOLLOW RES","2002/06/01","6.35666666666667","Water withdrawal in Million gallons Per Day","wl_mgd"
"60423","WD FROM SP HOLLOW RES","2002/06/01","190.7","Monthly withdrawal in millions of gallons","wd_mgm"
"60423","WD FROM SP HOLLOW RES","2002/05/01","6.20322580645161","Water withdrawal in Million gallons Per Day","wl_mgd"
"60423","WD FROM SP HOLLOW RES","2002/05/01","192.3","Monthly withdrawal in millions of gallons","wd_mgm"
"60423","WD FROM SP HOLLOW RES","2002/04/01","5.37666666666667","Water withdrawal in Million gallons Per Day","wl_mgd"
"60423","WD FROM SP HOLLOW RES","2002/04/01","161.3","Monthly withdrawal in millions of gallons","wd_mgm"
"60423","WD FROM SP HOLLOW RES","2002/03/01","151.4","Monthly withdrawal in millions of gallons","wd_mgm"
"60423","WD FROM SP HOLLOW RES","2002/03/01","4.88387096774194","Water withdrawal in Million gallons Per Day","wl_mgd"
"60423","WD FROM SP HOLLOW RES","2002/02/01","5.11785714285714","Water withdrawal in Million gallons Per Day","wl_mgd"
"60423","WD FROM SP HOLLOW RES","2002/02/01","143.3","Monthly withdrawal in millions of gallons","wd_mgm"
"60423","WD FROM SP HOLLOW RES","2002/01/01","5.32903225806452","Water withdrawal in Million gallons Per Day","wl_mgd"
"60423","WD FROM SP HOLLOW RES","2002/01/01","2,064.9","Withdrawal in MGY","wd_mgy"
"60423","WD FROM SP HOLLOW RES","2002/01/01","165.2","Monthly withdrawal in millions of gallons","wd_mgm"
"60423","WD FROM SP HOLLOW RES","2001/12/01","165.2","Monthly withdrawal in millions of gallons","wd_mgm"
"60423","WD FROM SP HOLLOW RES","2001/12/01","5.32903225806452","Water withdrawal in Million gallons Per Day","wl_mgd"
"60423","WD FROM SP HOLLOW RES","2001/11/01","158.3","Monthly withdrawal in millions of gallons","wd_mgm"
"60423","WD FROM SP HOLLOW RES","2001/11/01","5.27666666666667","Water withdrawal in Million gallons Per Day","wl_mgd"
"60423","WD FROM SP HOLLOW RES","2001/10/01","193.2","Monthly withdrawal in millions of gallons","wd_mgm"
"60423","WD FROM SP HOLLOW RES","2001/10/01","6.23225806451613","Water withdrawal in Million gallons Per Day","wl_mgd"
"60423","WD FROM SP HOLLOW RES","2001/09/01","6.13666666666667","Water withdrawal in Million gallons Per Day","wl_mgd"
"60423","WD FROM SP HOLLOW RES","2001/09/01","184.1","Monthly withdrawal in millions of gallons","wd_mgm"
"60423","WD FROM SP HOLLOW RES","2001/08/01","5.48387096774194","Water withdrawal in Million gallons Per Day","wl_mgd"
"60423","WD FROM SP HOLLOW RES","2001/08/01","170","Monthly withdrawal in millions of gallons","wd_mgm"
"60423","WD FROM SP HOLLOW RES","2001/07/01","6.1258064516129","Water withdrawal in Million gallons Per Day","wl_mgd"
"60423","WD FROM SP HOLLOW RES","2001/07/01","189.9","Monthly withdrawal in millions of gallons","wd_mgm"
"60423","WD FROM SP HOLLOW RES","2001/06/01","6.35666666666667","Water withdrawal in Million gallons Per Day","wl_mgd"
"60423","WD FROM SP HOLLOW RES","2001/06/01","190.7","Monthly withdrawal in millions of gallons","wd_mgm"
"60423","WD FROM SP HOLLOW RES","2001/05/01","6.20322580645161","Water withdrawal in Million gallons Per Day","wl_mgd"
"60423","WD FROM SP HOLLOW RES","2001/05/01","192.3","Monthly withdrawal in millions of gallons","wd_mgm"
"60423","WD FROM SP HOLLOW RES","2001/04/01","161.3","Monthly withdrawal in millions of gallons","wd_mgm"
"60423","WD FROM SP HOLLOW RES","2001/04/01","5.37666666666667","Water withdrawal in Million gallons Per Day","wl_mgd"
"60423","WD FROM SP HOLLOW RES","2001/03/01","4.88387096774194","Water withdrawal in Million gallons Per Day","wl_mgd"
"60423","WD FROM SP HOLLOW RES","2001/03/01","151.4","Monthly withdrawal in millions of gallons","wd_mgm"
"60423","WD FROM SP HOLLOW RES","2001/02/01","5.11785714285714","Water withdrawal in Million gallons Per Day","wl_mgd"
"60423","WD FROM SP HOLLOW RES","2001/02/01","143.3","Monthly withdrawal in millions of gallons","wd_mgm"
"60423","WD FROM SP HOLLOW RES","2001/01/01","165.2","Monthly withdrawal in millions of gallons","wd_mgm"
"60423","WD FROM SP HOLLOW RES","2001/01/01","5.32903225806452","Water withdrawal in Million gallons Per Day","wl_mgd"
"60423","WD FROM SP HOLLOW RES","2001/01/01","2,064.9","Withdrawal in MGY","wd_mgy"
"60423","WD FROM SP HOLLOW RES","2000/12/01","5.31774193548387","Water withdrawal in Million gallons Per Day","wl_mgd"
"60423","WD FROM SP HOLLOW RES","2000/12/01","164.85","Monthly withdrawal in millions of gallons","wd_mgm"
"60423","WD FROM SP HOLLOW RES","2000/11/01","151.13","Monthly withdrawal in millions of gallons","wd_mgm"
"60423","WD FROM SP HOLLOW RES","2000/11/01","5.03766666666667","Water withdrawal in Million gallons Per Day","wl_mgd"
"60423","WD FROM SP HOLLOW RES","2000/10/01","5.16354838709677","Water withdrawal in Million gallons Per Day","wl_mgd"
"60423","WD FROM SP HOLLOW RES","2000/10/01","160.07","Monthly withdrawal in millions of gallons","wd_mgm"
"60423","WD FROM SP HOLLOW RES","2000/09/01","141.89","Monthly withdrawal in millions of gallons","wd_mgm"
"60423","WD FROM SP HOLLOW RES","2000/09/01","4.72966666666667","Water withdrawal in Million gallons Per Day","wl_mgd"
"60423","WD FROM SP HOLLOW RES","2000/08/01","5.67870967741935","Water withdrawal in Million gallons Per Day","wl_mgd"
"60423","WD FROM SP HOLLOW RES","2000/08/01","176.04","Monthly withdrawal in millions of gallons","wd_mgm"
"60423","WD FROM SP HOLLOW RES","2000/07/01","5.91709677419355","Water withdrawal in Million gallons Per Day","wl_mgd"
"60423","WD FROM SP HOLLOW RES","2000/07/01","183.43","Monthly withdrawal in millions of gallons","wd_mgm"
"60423","WD FROM SP HOLLOW RES","2000/06/01","150.46","Monthly withdrawal in millions of gallons","wd_mgm"
"60423","WD FROM SP HOLLOW RES","2000/06/01","5.01533333333333","Water withdrawal in Million gallons Per Day","wl_mgd"
"60423","WD FROM SP HOLLOW RES","2000/05/01","129.57","Monthly withdrawal in millions of gallons","wd_mgm"
"60423","WD FROM SP HOLLOW RES","2000/05/01","4.17967741935484","Water withdrawal in Million gallons Per Day","wl_mgd"
"60423","WD FROM SP HOLLOW RES","2000/04/01","3.52966666666667","Water withdrawal in Million gallons Per Day","wl_mgd"
"60423","WD FROM SP HOLLOW RES","2000/04/01","105.89","Monthly withdrawal in millions of gallons","wd_mgm"
"60423","WD FROM SP HOLLOW RES","2000/03/01","4.02838709677419","Water withdrawal in Million gallons Per Day","wl_mgd"
"60423","WD FROM SP HOLLOW RES","2000/03/01","124.88","Monthly withdrawal in millions of gallons","wd_mgm"
"60423","WD FROM SP HOLLOW RES","2000/02/01","4.94379310344828","Water withdrawal in Million gallons Per Day","wl_mgd"
"60423","WD FROM SP HOLLOW RES","2000/02/01","143.37","Monthly withdrawal in millions of gallons","wd_mgm"
"60423","WD FROM SP HOLLOW RES","2000/01/01","164.35","Monthly withdrawal in millions of gallons","wd_mgm"
"60423","WD FROM SP HOLLOW RES","2000/01/01","1,795.93","Withdrawal in MGY","wd_mgy"
"60423","WD FROM SP HOLLOW RES","2000/01/01","5.30161290322581","Water withdrawal in Million gallons Per Day","wl_mgd"
"60423","WD FROM SP HOLLOW RES","1999/12/01","6.62903225806452","Water withdrawal in Million gallons Per Day","wl_mgd"
"60423","WD FROM SP HOLLOW RES","1999/12/01","205.5","Monthly withdrawal in millions of gallons","wd_mgm"
"60423","WD FROM SP HOLLOW RES","1999/11/01","7.19866666666667","Water withdrawal in Million gallons Per Day","wl_mgd"
"60423","WD FROM SP HOLLOW RES","1999/11/01","215.96","Monthly withdrawal in millions of gallons","wd_mgm"
"60423","WD FROM SP HOLLOW RES","1999/10/01","7.03161290322581","Water withdrawal in Million gallons Per Day","wl_mgd"
"60423","WD FROM SP HOLLOW RES","1999/10/01","217.98","Monthly withdrawal in millions of gallons","wd_mgm"
"60423","WD FROM SP HOLLOW RES","1999/09/01","6.93866666666667","Water withdrawal in Million gallons Per Day","wl_mgd"
"60423","WD FROM SP HOLLOW RES","1999/09/01","208.16","Monthly withdrawal in millions of gallons","wd_mgm"
"60423","WD FROM SP HOLLOW RES","1999/08/01","5.67032258064516","Water withdrawal in Million gallons Per Day","wl_mgd"
"60423","WD FROM SP HOLLOW RES","1999/08/01","175.78","Monthly withdrawal in millions of gallons","wd_mgm"
"60423","WD FROM SP HOLLOW RES","1999/07/01","135.78","Monthly withdrawal in millions of gallons","wd_mgm"
"60423","WD FROM SP HOLLOW RES","1999/07/01","4.38","Water withdrawal in Million gallons Per Day","wl_mgd"
"60423","WD FROM SP HOLLOW RES","1999/06/01","4.116","Water withdrawal in Million gallons Per Day","wl_mgd"
"60423","WD FROM SP HOLLOW RES","1999/06/01","123.48","Monthly withdrawal in millions of gallons","wd_mgm"
"60423","WD FROM SP HOLLOW RES","1999/05/01","88.52","Monthly withdrawal in millions of gallons","wd_mgm"
"60423","WD FROM SP HOLLOW RES","1999/05/01","2.85548387096774","Water withdrawal in Million gallons Per Day","wl_mgd"
"60423","WD FROM SP HOLLOW RES","1999/04/01","2.52833333333333","Water withdrawal in Million gallons Per Day","wl_mgd"
"60423","WD FROM SP HOLLOW RES","1999/04/01","75.85","Monthly withdrawal in millions of gallons","wd_mgm"
"60423","WD FROM SP HOLLOW RES","1999/03/01","75.18","Monthly withdrawal in millions of gallons","wd_mgm"
"60423","WD FROM SP HOLLOW RES","1999/03/01","2.42516129032258","Water withdrawal in Million gallons Per Day","wl_mgd"
"60423","WD FROM SP HOLLOW RES","1999/02/01","2.41964285714286","Water withdrawal in Million gallons Per Day","wl_mgd"
"60423","WD FROM SP HOLLOW RES","1999/02/01","67.75","Monthly withdrawal in millions of gallons","wd_mgm"
"60423","WD FROM SP HOLLOW RES","1999/01/01","1,667.43","Withdrawal in MGY","wd_mgy"
"60423","WD FROM SP HOLLOW RES","1999/01/01","2.49967741935484","Water withdrawal in Million gallons Per Day","wl_mgd"
"60423","WD FROM SP HOLLOW RES","1999/01/01","77.49","Monthly withdrawal in millions of gallons","wd_mgm"
"60423","WD FROM SP HOLLOW RES","1998/12/01","2.49322580645161","Water withdrawal in Million gallons Per Day","wl_mgd"
"60423","WD FROM SP HOLLOW RES","1998/12/01","77.29","Monthly withdrawal in millions of gallons","wd_mgm"
"60423","WD FROM SP HOLLOW RES","1998/11/01","81.27","Monthly withdrawal in millions of gallons","wd_mgm"
"60423","WD FROM SP HOLLOW RES","1998/11/01","2.709","Water withdrawal in Million gallons Per Day","wl_mgd"
"60423","WD FROM SP HOLLOW RES","1998/10/01","84.78","Monthly withdrawal in millions of gallons","wd_mgm"
"60423","WD FROM SP HOLLOW RES","1998/10/01","2.73483870967742","Water withdrawal in Million gallons Per Day","wl_mgd"
"60423","WD FROM SP HOLLOW RES","1998/09/01","2.951","Water withdrawal in Million gallons Per Day","wl_mgd"
"60423","WD FROM SP HOLLOW RES","1998/09/01","88.53","Monthly withdrawal in millions of gallons","wd_mgm"
"60423","WD FROM SP HOLLOW RES","1998/08/01","2.8558064516129","Water withdrawal in Million gallons Per Day","wl_mgd"
"60423","WD FROM SP HOLLOW RES","1998/08/01","88.53","Monthly withdrawal in millions of gallons","wd_mgm"
"60423","WD FROM SP HOLLOW RES","1998/07/01","87.77","Monthly withdrawal in millions of gallons","wd_mgm"
"60423","WD FROM SP HOLLOW RES","1998/07/01","2.83129032258064","Water withdrawal in Million gallons Per Day","wl_mgd"
"60423","WD FROM SP HOLLOW RES","1998/06/01","2.03233333333333","Water withdrawal in Million gallons Per Day","wl_mgd"
"60423","WD FROM SP HOLLOW RES","1998/06/01","60.97","Monthly withdrawal in millions of gallons","wd_mgm"
"60423","WD FROM SP HOLLOW RES","1998/05/01","57.44","Monthly withdrawal in millions of gallons","wd_mgm"
"60423","WD FROM SP HOLLOW RES","1998/05/01","1.85290322580645","Water withdrawal in Million gallons Per Day","wl_mgd"
"60423","WD FROM SP HOLLOW RES","1998/04/01","60.94","Monthly withdrawal in millions of gallons","wd_mgm"
"60423","WD FROM SP HOLLOW RES","1998/04/01","2.03133333333333","Water withdrawal in Million gallons Per Day","wl_mgd"
"60423","WD FROM SP HOLLOW RES","1998/03/01","2.41870967741936","Water withdrawal in Million gallons Per Day","wl_mgd"
"60423","WD FROM SP HOLLOW RES","1998/03/01","74.98","Monthly withdrawal in millions of gallons","wd_mgm"
"60423","WD FROM SP HOLLOW RES","1998/02/01","2.44035714285714","Water withdrawal in Million gallons Per Day","wl_mgd"
"60423","WD FROM SP HOLLOW RES","1998/02/01","68.33","Monthly withdrawal in millions of gallons","wd_mgm"
"60423","WD FROM SP HOLLOW RES","1998/01/01","76.01","Monthly withdrawal in millions of gallons","wd_mgm"
"60423","WD FROM SP HOLLOW RES","1998/01/01","906.84","Withdrawal in MGY","wd_mgy"
"60423","WD FROM SP HOLLOW RES","1998/01/01","2.45193548387097","Water withdrawal in Million gallons Per Day","wl_mgd"
"60423","WD FROM SP HOLLOW RES","1997/12/01","12.01","Monthly withdrawal in millions of gallons","wd_mgm"
"60423","WD FROM SP HOLLOW RES","1997/12/01","0.38741935483871","Water withdrawal in Million gallons Per Day","wl_mgd"
"60423","WD FROM SP HOLLOW RES","1997/11/01","14.07","Monthly withdrawal in millions of gallons","wd_mgm"
"60423","WD FROM SP HOLLOW RES","1997/11/01","0.469","Water withdrawal in Million gallons Per Day","wl_mgd"
"60423","WD FROM SP HOLLOW RES","1997/10/01","0","Monthly withdrawal in millions of gallons","wd_mgm"
"60423","WD FROM SP HOLLOW RES","1997/10/01","0","Water withdrawal in Million gallons Per Day","wl_mgd"
"60423","WD FROM SP HOLLOW RES","1997/09/01","62.14","Monthly withdrawal in millions of gallons","wd_mgm"
"60423","WD FROM SP HOLLOW RES","1997/09/01","2.07133333333333","Water withdrawal in Million gallons Per Day","wl_mgd"
"60423","WD FROM SP HOLLOW RES","1997/08/01","0.169354838709677","Water withdrawal in Million gallons Per Day","wl_mgd"
"60423","WD FROM SP HOLLOW RES","1997/08/01","5.25","Monthly withdrawal in millions of gallons","wd_mgm"
"60423","WD FROM SP HOLLOW RES","1997/07/01","128.2","Monthly withdrawal in millions of gallons","wd_mgm"
"60423","WD FROM SP HOLLOW RES","1997/07/01","4.13548387096774","Water withdrawal in Million gallons Per Day","wl_mgd"
"60423","WD FROM SP HOLLOW RES","1997/06/01","106.27","Monthly withdrawal in millions of gallons","wd_mgm"
"60423","WD FROM SP HOLLOW RES","1997/06/01","3.54233333333333","Water withdrawal in Million gallons Per Day","wl_mgd"
"60423","WD FROM SP HOLLOW RES","1997/05/01","3.63741935483871","Water withdrawal in Million gallons Per Day","wl_mgd"
"60423","WD FROM SP HOLLOW RES","1997/05/01","112.76","Monthly withdrawal in millions of gallons","wd_mgm"
"60423","WD FROM SP HOLLOW RES","1997/04/01","0.804333333333333","Water withdrawal in Million gallons Per Day","wl_mgd"
"60423","WD FROM SP HOLLOW RES","1997/04/01","24.13","Monthly withdrawal in millions of gallons","wd_mgm"
"60423","WD FROM SP HOLLOW RES","1997/03/01","0.115161290322581","Water withdrawal in Million gallons Per Day","wl_mgd"
"60423","WD FROM SP HOLLOW RES","1997/03/01","3.57","Monthly withdrawal in millions of gallons","wd_mgm"
"60423","WD FROM SP HOLLOW RES","1997/02/01","0","Monthly withdrawal in millions of gallons","wd_mgm"
"60423","WD FROM SP HOLLOW RES","1997/02/01","0","Water withdrawal in Million gallons Per Day","wl_mgd"
"60423","WD FROM SP HOLLOW RES","1997/01/01","0","Monthly withdrawal in millions of gallons","wd_mgm"
"60423","WD FROM SP HOLLOW RES","1997/01/01","0","Water withdrawal in Million gallons Per Day","wl_mgd"
"60423","WD FROM SP HOLLOW RES","1997/01/01","468.4","Withdrawal in MGY","wd_mgy"
"60423","WD FROM SP HOLLOW RES","1996/12/01","71.61","Monthly withdrawal in millions of gallons","wd_mgm"
"60423","WD FROM SP HOLLOW RES","1996/12/01","2.31","Water withdrawal in Million gallons Per Day","wl_mgd"
"60423","WD FROM SP HOLLOW RES","1996/11/01","67.75","Monthly withdrawal in millions of gallons","wd_mgm"
"60423","WD FROM SP HOLLOW RES","1996/11/01","2.25833333333333","Water withdrawal in Million gallons Per Day","wl_mgd"
"60423","WD FROM SP HOLLOW RES","1996/10/01","61.37","Monthly withdrawal in millions of gallons","wd_mgm"
"60423","WD FROM SP HOLLOW RES","1996/10/01","1.97967741935484","Water withdrawal in Million gallons Per Day","wl_mgd"
"60423","WD FROM SP HOLLOW RES","1996/09/01","55.66","Monthly withdrawal in millions of gallons","wd_mgm"
"60423","WD FROM SP HOLLOW RES","1996/09/01","1.85533333333333","Water withdrawal in Million gallons Per Day","wl_mgd"
"60423","WD FROM SP HOLLOW RES","1996/08/01","57.07","Monthly withdrawal in millions of gallons","wd_mgm"
"60423","WD FROM SP HOLLOW RES","1996/08/01","1.84096774193548","Water withdrawal in Million gallons Per Day","wl_mgd"
"60423","WD FROM SP HOLLOW RES","1996/07/01","57.99","Monthly withdrawal in millions of gallons","wd_mgm"
"60423","WD FROM SP HOLLOW RES","1996/07/01","1.87064516129032","Water withdrawal in Million gallons Per Day","wl_mgd"
"60423","WD FROM SP HOLLOW RES","1996/06/01","1.77766666666667","Water withdrawal in Million gallons Per Day","wl_mgd"
"60423","WD FROM SP HOLLOW RES","1996/06/01","53.33","Monthly withdrawal in millions of gallons","wd_mgm"
"60423","WD FROM SP HOLLOW RES","1996/05/01","54.3","Monthly withdrawal in millions of gallons","wd_mgm"
"60423","WD FROM SP HOLLOW RES","1996/05/01","1.75161290322581","Water withdrawal in Million gallons Per Day","wl_mgd"
"60423","WD FROM SP HOLLOW RES","1996/04/01","1.27833333333333","Water withdrawal in Million gallons Per Day","wl_mgd"
"60423","WD FROM SP HOLLOW RES","1996/04/01","38.35","Monthly withdrawal in millions of gallons","wd_mgm"
"60423","WD FROM SP HOLLOW RES","1996/03/01","0.62741935483871","Water withdrawal in Million gallons Per Day","wl_mgd"
"60423","WD FROM SP HOLLOW RES","1996/03/01","19.45","Monthly withdrawal in millions of gallons","wd_mgm"
"60423","WD FROM SP HOLLOW RES","1996/02/01","2.58","Monthly withdrawal in millions of gallons","wd_mgm"
"60423","WD FROM SP HOLLOW RES","1996/02/01","0.0889655172413793","Water withdrawal in Million gallons Per Day","wl_mgd"
"60423","WD FROM SP HOLLOW RES","1996/01/01","0","Monthly withdrawal in millions of gallons","wd_mgm"
"60423","WD FROM SP HOLLOW RES","1996/01/01","0","Water withdrawal in Million gallons Per Day","wl_mgd"
"60423","WD FROM SP HOLLOW RES","1996/01/01","539.46","Withdrawal in MGY","wd_mgy"
